기초영단어,11,메인,reproduce,"재생하다, 복제하다, 번식하다"
기초영단어,11,메인,tone,"어조, 말투, 음, 색조; 어떤 어조로 하다"
기초영단어,12,메인,cancel,취소하다
기초영단어,12,메인,return,"돌아오다, 돌려주다; 귀환, 반납, 수익"
기초영단어,12,메인,invitation,"초대, 초대장"
기초영단어,12,메인,precise,정확한
기초영단어,12,메인,formal,"공식적인, 정식의"
기초영단어,12,메인,apparent,"분명한, 명백한"
기초영단어,12,메인,departure,출발
기초영단어,12,메인,visual,시각의
기초영단어,12,메인,current,"현재의; 해류, 흐름"
기초영단어,12,메인,agriculture,농업
기초영단어,12,메인,leak,"새는 곳[구멍]; 새다, 누설하다"
기초영단어,12,메인,portion,"일부, 부분; 분할하다"
기초영단어,12,메인,trend,"추세, 경향"
기초영단어,12,메인,particle,"입자, 극소량"
기초영단어,12,메인,rite,"(종교적) 의식, 의례"
기초영단어,12,메인,distinct,"별개의, 뚜렷한"
기초영단어,12,메인,component,"구성 요소; 구성하는"
기초영단어,12,메인,poverty,"빈곤, 가난"
기초영단어,12,메인,sculpture,"조각; 조각하다"
기초영단어,12,메인,descend,"내려오다, 물려주다"
기초영단어,12,메인,universal,"보편적인, 우주의"
기초영단어,12,메인,surface,"표면, 수면, 지면"
기초영단어,12,메인,eager,갈망하는
기초영단어,12,메인,legal,"법률의, 합법의"
기초영단어,12,메인,annual,"연례의, 1년의, 1년간의"
기초영단어,12,메인,trap,"함정; 덫을 놓다, 막다"
기초영단어,12,메인,demonstrate,"논증하다, 설명하다, 시위하다, 보여 주다"
기초영단어,12,메인,companion,"동료, 동반자"
기초영단어,12,메인,democracy,"민주주의, 민주주의 국가"
기초영단어,12,메인,mature,"성숙한, 익은, 지불 만기의; 성숙해지다"
기초영단어,12,메인,brilliant,"훌륭한, 명석한"
기초영단어,12,메인,faith,"신념, 믿음"
기초영단어,12,메인,aim,"겨냥하다; 조준"
기초영단어,12,메인,spare,"여분의, 검소한; 용서하다, 남겨주다"
기초영단어,12,메인,transfer,"이동하다, 옮기다, 갈아타다"
기초영단어,12,메인,oppose,반대하다
기초영단어,12,메인,desperate,"필사적인, 절망적인"
기초영단어,12,메인,remote,"멀리 떨어진, 희박한, 드문"
기초영단어,12,메인,offend,"기분을 상하게 하다, (범죄를) 저지르다"
기초영단어,12,메인,awake,"깨어 있는; 깨우다, 깨다"
기초영단어,13,메인,option,"선택, 선택권"
기초영단어,13,메인,insight,"통찰, 통찰력"
기초영단어,13,메인,achieve,"이루다, 달성하다"
기초영단어,13,메인,civil,"시민의, 민간의"
기초영단어,13,메인,pause,"중단; 중단하다, 잠시 멈추다"
기초영단어,13,메인,prove,"입증하다, (~임이) 판명되다"
기초영단어,13,메인,lecture,"강의; 강의하다"
기초영단어,13,메인,minor,"사소한, 소수의; 미성년자, 부전공; 부전공하다"
기초영단어,13,메인,duty,"의무, 관세"
기초영단어,13,메인,vigor,활력"
기초영단어,13,메인,organize,"조직하다, 구성하다, 정리하다"
기초영단어,13,메인,chief,"주요한, 우두머리의; 우두머리"
기초영단어,13,메인,complicated,복잡한
기초영단어,13,메인,digest,"소화하다, (완전히) 이해하다; 요약"
기초영단어,13,메인,shortage,"부족, 결함"
기초영단어,13,메인,laboratory,"실험실; 실험(실)의"
기초영단어,13,메인,stream,"흐름, 경향, 개울"
기초영단어,13,메인,forbid,금지하다
기초영단어,13,메인,laundry,세탁물
